h_mean,s_mean,v_mean,label_asli,prediksi,confidence,status,lighting,angle,bg,lux,img_path
54.260615234375,60.36615885416666,57.224248046875,10k,10k,100.0,Benar,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070426.jpg
53.26625651041667,61.08402018229167,60.13528971354167,10k,10k,100.0,Benar,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070430.jpg
63.592958984375,70.966298828125,81.19472981770834,10k,680,100.0,Salah,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070557.jpg
63.91206380208333,56.20709309895833,84.95756510416666,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070601.jpg
64.09529296875,56.41368815104167,85.27738606770833,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070602.jpg
63.90865559895833,55.96009765625,85.17656901041667,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070603.jpg
64.032978515625,54.93231119791667,86.41086263020833,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070605.jpg
63.999599609375,55.11495442708333,87.15425130208334,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070611.jpg
63.666110026041665,57.29432942708333,83.58695963541666,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070616.jpg
63.81201171875,57.27219401041667,84.04069986979167,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070617.jpg
63.643876953125,56.341129557291666,84.15028971354167,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070618.jpg
63.313626302083335,57.50772786458333,91.90786783854166,10k,10k,100.0,Benar,white,high-angle,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_hitam_20250810_070620.jpg
62.81080078125,46.721507161458334,98.87814778645833,10k,680,100.0,Salah,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_070726.jpg
54.124736328125,45.639117838541665,98.51685872395834,10k,680,100.0,Salah,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_070729.jpg
62.56149088541667,46.802174479166666,97.94642903645833,10k,680,100.0,Salah,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_070735.jpg
63.23552734375,48.440205078125,98.76876627604166,10k,680,100.0,Salah,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_070737.jpg
62.44670247395833,67.23179361979167,93.377607421875,10k,10k,100.0,Benar,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_071000.jpg
62.59011067708333,67.06051106770833,93.43715169270833,10k,10k,100.0,Benar,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_071001.jpg
62.43228515625,67.359892578125,93.66120442708333,10k,10k,100.0,Benar,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_071002.jpg
67.409541015625,72.01936197916666,95.34872395833334,10k,10k,100.0,Benar,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_071005.jpg
71.2655078125,77.82096028645833,96.59020182291667,10k,10k,100.0,Benar,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_071007.jpg
70.95736002604167,77.07103190104166,97.19083984375,10k,10k,100.0,Benar,white,eye-level,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_hitam_20250810_071009.jpg
59.2125,88.24138671875,67.615087890625,470,470,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_085956.jpg
59.04222981770833,87.47838541666667,67.40095703125,470,470,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_085957.jpg
60.056194661458335,87.03291341145834,75.81204752604167,470,470,66.67,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_085959.jpg
58.814951171875,86.00312174479167,69.452958984375,470,680,100.0,Salah,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_090002.jpg
58.438776041666664,85.93669921875,67.88969075520833,470,680,100.0,Salah,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_090004.jpg
59.00559244791667,87.68209635416666,63.016982421875,470,470,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_090006.jpg
59.40898763020834,90.72201497395834,60.44567708333334,470,470,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_090007.jpg
59.14828125,88.85296223958333,60.691595052083336,470,470,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_090008.jpg
59.58560872395833,88.95348307291667,61.56917643229167,470,470,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_090010.jpg
59.604381510416665,90.036865234375,61.515205078125,470,470,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_hitam_20250810_090011.jpg
62.80709309895833,53.45803059895833,87.814541015625,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090244.jpg
62.587916666666665,52.9863671875,88.14728190104167,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090249.jpg
63.2424609375,52.68178059895833,85.73845052083334,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090252.jpg
62.714775390625,54.76689453125,82.76137369791667,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090253.jpg
62.53531575520833,51.565458984375,87.918623046875,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090255.jpg
63.19658203125,56.25671223958334,86.50076822916667,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090300.jpg
63.31251953125,55.17592447916667,87.27175455729167,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090301.jpg
62.844306640625,60.69276692708333,82.03060872395834,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090302.jpg
62.45668619791667,54.63005859375,85.44772786458333,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090306.jpg
62.439267578125,53.399075520833335,86.347236328125,470,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_hitam_20250810_090307.jpg
62.511761067708335,52.33702799479167,91.80500651041666,470,10k,100.0,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090823.jpg
62.38179036458333,49.86640299479166,84.73179361979167,470,10k,100.0,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090827.jpg
62.067421875,49.606884765625,84.62589518229167,470,10k,66.67,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090828.jpg
62.11505208333333,47.580087890625,86.38604817708334,470,680,66.67,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090829.jpg
62.218922526041666,46.966868489583334,86.63360677083334,470,680,100.0,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090830.jpg
61.859931640625,48.68430989583333,85.465283203125,470,680,66.67,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090831.jpg
61.136165364583334,47.67719401041666,86.466474609375,470,680,66.67,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090833.jpg
60.55017578125,42.40220703125,88.86099283854166,470,680,100.0,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090838.jpg
61.18800455729167,53.66841145833333,88.93609049479167,470,10k,100.0,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090842.jpg
60.85294921875,55.94986653645833,82.44678059895833,470,10k,100.0,Salah,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_hitam_20250810_090844.jpg
50.848401692708336,57.13604817708333,70.70442708333333,680,680,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091506.jpg
50.52787760416667,55.901555989583336,70.5021875,680,680,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091507.jpg
51.17211263020833,58.25423828125,70.64093098958334,680,680,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091509.jpg
52.540026041666664,60.62916015625,63.5296484375,680,680,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091512.jpg
52.864248046875,59.04382161458334,62.897106119791665,680,10k,66.67,Salah,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091513.jpg
52.84087239583334,60.109485677083335,62.601416015625,680,10k,66.67,Salah,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091513.jpg
53.15245768229167,60.3901171875,62.88089192708333,680,10k,66.67,Salah,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091515.jpg
61.131360677083336,85.98655924479166,59.21932291666667,680,470,100.0,Salah,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091521.jpg
60.600576171875,87.50157877604167,64.92873046875,680,470,66.67,Salah,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091524.jpg
60.28234375,85.97411458333333,67.664951171875,680,680,100.0,Benar,white,birds-eye,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_hitam_20250810_091527.jpg
61.713125,65.24947916666666,76.44477213541667,680,680,100.0,Benar,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092538.jpg
61.888818359375,66.52945963541667,76.68609375,680,680,100.0,Benar,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092540.jpg
62.12049153645833,67.43205729166667,74.652197265625,680,680,100.0,Benar,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092541.jpg
62.44442057291667,68.4376171875,72.77683919270834,680,680,100.0,Benar,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092543.jpg
62.924085286458336,68.02324544270833,70.725751953125,680,680,100.0,Benar,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092544.jpg
63.65183919270833,64.39204752604167,74.78090169270833,680,680,100.0,Benar,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092546.jpg
63.93625,57.29218424479166,82.45921223958334,680,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092547.jpg
64.2078515625,51.29163411458333,87.741357421875,680,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092549.jpg
62.96068684895833,54.641682942708336,86.203486328125,680,10k,100.0,Salah,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092551.jpg
62.081416015625,67.342373046875,76.81250325520833,680,680,100.0,Benar,white,high-angle,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_hitam_20250810_092558.jpg
61.61791341145833,48.963597005208335,95.61793294270834,680,680,66.67,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092650.jpg
61.50313802083333,48.67379557291667,95.75164713541666,680,680,66.67,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092652.jpg
61.44501627604166,48.552578125,95.99871419270833,680,680,66.67,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092652.jpg
61.44602864583333,48.71331705729167,95.381865234375,680,680,66.67,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092653.jpg
61.97148111979167,49.329456380208335,98.08358072916667,680,680,66.67,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092655.jpg
62.360791015625,46.32046875,89.42363606770833,680,680,100.0,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092657.jpg
62.301959635416665,46.406064453125,89.01757486979167,680,680,100.0,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092658.jpg
63.480944010416664,48.70400390625,92.6029296875,680,680,66.67,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092702.jpg
63.17326497395833,47.3577734375,92.132802734375,680,680,100.0,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092703.jpg
62.736904296875,47.59317708333333,90.69212239583334,680,680,100.0,Benar,white,eye-level,hitam,146,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_hitam_20250810_092703.jpg
78.93276041666667,192.28584309895834,139.269619140625,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093438.jpg
78.915986328125,191.83099609375,139.38798502604166,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093444.jpg
78.81410807291667,193.91978515625,136.60888997395833,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093445.jpg
78.72723307291666,193.746142578125,136.17715494791668,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093446.jpg
78.58611653645833,195.16806966145833,133.57168294270832,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093448.jpg
78.41681315104167,196.85324869791665,130.48700520833333,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093449.jpg
78.42305989583333,196.37861653645834,131.05439127604166,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093450.jpg
78.41345377604166,196.346279296875,131.04951497395834,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093451.jpg
78.405830078125,196.484794921875,130.985263671875,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093452.jpg
78.420048828125,196.27600911458333,131.198779296875,10k,10k,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_toska_20250810_093452.jpg
80.52814453125,218.15536783854168,126.36670572916667,10k,10k,100.0,Benar,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093536.jpg
80.48343098958334,218.28717447916668,125.976904296875,10k,10k,100.0,Benar,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093540.jpg
80.50986653645833,218.00273763020834,126.47296875,10k,10k,100.0,Benar,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093542.jpg
80.60811197916667,217.50070638020833,128.79979166666666,10k,470,100.0,Salah,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093543.jpg
80.62766927083334,217.76155598958334,130.02583333333334,10k,470,100.0,Salah,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093544.jpg
80.34516276041667,218.828408203125,125.14103515625,10k,470,100.0,Salah,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093547.jpg
80.66256184895833,218.20980143229167,129.71063151041668,10k,470,100.0,Salah,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093551.jpg
80.56991861979166,218.74495442708334,129.256181640625,10k,470,100.0,Salah,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093553.jpg
80.40423177083333,218.66685546875,125.45457682291666,10k,10k,100.0,Benar,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093557.jpg
80.38882486979166,218.82888020833335,125.14671549479166,10k,470,100.0,Salah,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_toska_20250810_093558.jpg
91.17239583333334,252.77486979166667,148.15790690104166,10k,680,100.0,Salah,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093644.jpg
91.21351888020833,252.83354817708334,144.02478841145833,10k,680,100.0,Salah,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093647.jpg
91.061875,252.68891276041666,149.22810546875,10k,680,100.0,Salah,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093650.jpg
91.08095052083333,252.52231119791668,134.20380859375,10k,680,100.0,Salah,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093654.jpg
91.961953125,253.86328776041665,152.48238932291667,10k,680,100.0,Salah,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093706.jpg
92.98986002604167,253.67680989583334,147.08172526041668,10k,10k,100.0,Benar,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093715.jpg
92.973701171875,253.692255859375,147.17869140625,10k,10k,100.0,Benar,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093716.jpg
92.97806966145833,253.66654947916666,147.04707356770834,10k,10k,100.0,Benar,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093718.jpg
92.96681315104166,253.637822265625,147.06460611979168,10k,10k,100.0,Benar,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093722.jpg
92.971357421875,253.65762369791668,147.11008138020833,10k,10k,100.0,Benar,white,eye-level,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_toska_20250810_093723.jpg
78.738603515625,204.38347981770832,122.43414713541667,470,10k,100.0,Salah,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093908.jpg
78.74468098958333,201.251533203125,127.38872721354167,470,10k,100.0,Salah,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093911.jpg
78.17887369791667,205.125947265625,117.44039388020833,470,10k,100.0,Salah,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093915.jpg
78.29155924479167,206.25766276041668,118.12310221354167,470,10k,100.0,Salah,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093918.jpg
78.23240234375,207.16482747395833,116.978056640625,470,10k,100.0,Salah,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093919.jpg
77.02950846354166,209.167939453125,112.56128255208333,470,10k,100.0,Salah,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093922.jpg
76.46834309895833,220.04012044270834,109.69053385416667,470,470,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093923.jpg
76.84116536458333,226.11005533854166,102.06233723958333,470,470,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093925.jpg
76.81893229166667,226.9598828125,101.00376302083333,470,470,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093926.jpg
76.783251953125,227.30427408854166,100.4478125,470,470,100.0,Benar,white,birds-eye,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_toska_20250810_093927.jpg
79.82694010416667,218.622451171875,124.89893880208334,470,10k,100.0,Salah,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_toska_20250810_094029.jpg
79.731220703125,218.894560546875,123.69755859375,470,470,100.0,Benar,white,high-angle,toska,149,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_toska_20250810_094030.jpg
